,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ルフトクス,牝4,55.0,亀田,杉山佳,栗東,2021105502,1176,ニューイヤーズデイ ,クルークハイト ,クロフネ ,-2.338522537582959,16,-1.0452820567933618,16,,
1,1,2,ゴルデールスカー,牡5,58.0,坂井,大久保,栗東,2020103625,1163,モーリス ,マラムデール ,フレンチデピュティ French Deputy(米) ,-0.32409764023181215,7,-0.3485925618582055,7,,
2,2,3,テイエムボビーダン,牡4,57.0,田中健,木原,栗東,2021100273,1114,シャンハイボビー Shanghai Bobby(米) ,エルクイーン ,Tiznow ,-1.1406434091909263,14,-0.6309951771731805,14,,
3,2,4,シャハザマーン,牡4,57.0,松山,藤原,栗東,2021105680,1126,ドゥラメンテ ,ドバイマジェスティ Dubai Majesty(米) ,Essence of Dubai ,-0.43287883867398963,9,-0.3862145741262115,9,,
4,3,5,マルモルミエール,牡5,57.0,☆泉谷,木原,栗東,2020106311,1182,エイシンヒカリ ,マルモセーラ ,クロフネ ,-0.8405688742284995,12,-0.5272143032965841,12,,
5,3,6,アークドール,牡4,57.0,武豊,松永幹,栗東,2021110012,666,Golden Horn (英) ,ラルク ,ディープインパクト ,-0.3350781082022698,8,-0.3523901602171957,8,,
6,4,7,アレナパラシオ,牡4,56.0,☆田口,四位,栗東,2021100752,1208,シニスターミニスター Sinister Minister(米) ,ルスナイプリンセス ,ファスリエフ Fasliyev(米) ,1.0052759033361005,5,0.11117170330071717,5,,
7,4,8,ティエラサンタ,牡5,58.0,角田和,西村,栗東,2020102658,1186,ハーツクライ ,サンタエヴィータ ,Smart Strike (加) ,3.565844883287073,1,0.9967453038526295,1,,
8,5,9,ガウロン,牡5,58.0,幸,大根田,栗東,2020105873,732,リアルスティール ,タケノビワ ,ブライアンズタイム Brian's Time(米) ,2.1077329050511135,2,0.4924568098949255,2,,
9,5,10,ブルーワール,牡4,55.0,△吉村,高柳大,栗東,2021110097,1216,Arrogate (米) ,Ignite ,Jump Start ,-0.469202065179306,10,-0.3987769736287594,10,,
10,6,11,カレンワッツアップ,牡4,57.0,鮫島駿,小林,栗東,2021104321,1157,キズナ ,ホワットアスポット What a Spot(米) ,Arch (米) ,-1.1355719657496977,13,-0.6292412168372515,13,,
11,6,12,メイショウコナン,牡4,57.0,団野,荒川,栗東,2021103064,1180,ロジャーバローズ ,ケイティーズミスト ,Posse ,-1.225516444050495,15,-0.660348543420629,15,,
12,7,13,ジーベック,牡4,54.0,▲古川奈,矢作,栗東,2021103242,1190,Gun Runner (米) ,ステラエージェント Stellar Agent(米) ,More Than Ready ,1.0845132897821035,4,0.13857597874212857,4,,
13,7,14,ヒデシンイメル,牡4,57.0,高倉,武英,栗東,2021100678,1130,モーリス ,エピファレーヌ ,エピファネイア ,0.2930053185977493,6,-0.13516730620569148,6,,
14,8,15,テイエムシップ,牡6,58.0,鮫島良,河嶋,栗東,2019107031,1099,ルーラーシップ ,ビッグスマイル ,タニノギムレット ,-0.5931289917792961,11,-0.44163714082354716,11,,
15,8,16,ポルポラジール,牡4,57.0,藤岡佑,新谷,栗東,2021102993,1093,シニスターミニスター Sinister Minister(米) ,タオヤメ ,ルーラーシップ ,1.1237981317668684,3,0.1521626539053289,3,,
